chart_id,music_id,title,pronunciation,difficulty,play_level,chart_constant,total_note_count,tap_count,flick_count,slide_count,trace_count,critical_count,weighted_note_count,published_at
1112,223,千年の独奏歌,せんねんのどくそうか,normal,11,,335,,,,,,,2022-04-04
1113,223,千年の独奏歌,せんねんのどくそうか,hard,16,,606,,,,,,,2022-04-04
1114,223,千年の独奏歌,せんねんのどくそうか,expert,23,,791,,,,,,,2022-04-04
1115,223,千年の独奏歌,せんねんのどくそうか,master,27,,906,,,,,,,2022-04-04
1116,224,88☆彡,はちじゅうはち,easy,9,,388,,,,,,,2022-04-11
1117,224,88☆彡,はちじゅうはち,normal,13,,588,,,,,,,2022-04-11
1118,224,88☆彡,はちじゅうはち,hard,18,,688,,,,,,,2022-04-11
1119,224,88☆彡,はちじゅうはち,expert,26,,1088,,,,,,,2022-04-11
1120,224,88☆彡,はちじゅうはち,master,29,,1188,,,,,,,2022-04-11
4069,224,88☆彡,はちじゅうはち,append,32,,1388,,,,,,,2022-04-11
1121,225,エゴロック,えごろっく,easy,9,,262,,,,,,,2022-10-06
1122,225,エゴロック,えごろっく,normal,13,,523,,,,,,,2022-10-06
1123,225,エゴロック,えごろっく,hard,18,,841,,,,,,,2022-10-06
1124,225,エゴロック,えごろっく,expert,25,,1041,,,,,,,2022-10-06
1125,225,エゴロック,えごろっく,master,31,,1277,,,,,,,2022-10-06
1126,226,ロストエンファウンド,ろすとえんふぁうんど,easy,9,,422,,,,,,,2022-08-15
1127,226,ロストエンファウンド,ろすとえんふぁうんど,normal,13,,690,,,,,,,2022-08-15
1128,226,ロストエンファウンド,ろすとえんふぁうんど,hard,18,,868,,,,,,,2022-08-15
1129,226,ロストエンファウンド,ろすとえんふぁうんど,expert,25,,1082,,,,,,,2022-08-15
1130,226,ロストエンファウンド,ろすとえんふぁうんど,master,29,,1271,,,,,,,2022-08-15
1131,227,ONESELF,わんせるふ,easy,7,,264,,,,,,,2022-04-15
1132,227,ONESELF,わんせるふ,normal,14,,484,,,,,,,2022-04-15
1133,227,ONESELF,わんせるふ,hard,18,,795,,,,,,,2022-04-15
1134,227,ONESELF,わんせるふ,expert,27,,1063,,,,,,,2022-04-15
1135,227,ONESELF,わんせるふ,master,30,,1163,,,,,,,2022-04-15
4091,227,ONESELF,わんせるふ,append,33,,1406,,,,,,,2022-04-15
1136,228,Goodbye,ぐっどばい,easy,6,,275,,,,,,,2023-02-01
1137,228,Goodbye,ぐっどばい,normal,12,,286,,,,,,,2023-02-01
1138,228,Goodbye,ぐっどばい,hard,17,,562,,,,,,,2023-02-01
1139,228,Goodbye,ぐっどばい,expert,23,,734,,,,,,,2023-02-01
1140,228,Goodbye,ぐっどばい,master,26,,860,,,,,,,2023-02-01
1141,229,脳漿炸裂ガール,のうしょうさくれつがーる,easy,7,,296,,,,,,,2022-06-30
1142,229,脳漿炸裂ガール,のうしょうさくれつがーる,normal,13,,613,,,,,,,2022-06-30
1143,229,脳漿炸裂ガール,のうしょうさくれつがーる,hard,18,,985,,,,,,,2022-06-30
1144,229,脳漿炸裂ガール,のうしょうさくれつがーる,expert,28,,1349,,,,,,,2022-06-30
1145,229,脳漿炸裂ガール,のうしょうさくれつがーる,master,32,,1500,,,,,,,2022-06-30
1146,230,サラマンダー,さらまんだー,easy,8,,419,,,,,,,2022-05-05
1147,230,サラマンダー,さらまんだー,normal,12,,576,,,,,,,2022-05-05
1148,230,サラマンダー,さらまんだー,hard,18,,825,,,,,,,2022-05-05
1149,230,サラマンダー,さらまんだー,expert,25,,1186,,,,,,,2022-05-05
1150,230,サラマンダー,さらまんだー,master,30,,1454,,,,,,,2022-05-05
1151,231,アイデンティティ,あいでんてぃてぃ,easy,9,,459,,,,,,,2022-05-01
1152,231,アイデンティティ,あいでんてぃてぃ,normal,13,,671,,,,,,,2022-05-01
1153,231,アイデンティティ,あいでんてぃてぃ,hard,18,,873,,,,,,,2022-05-01
1154,231,アイデンティティ,あいでんてぃてぃ,expert,26,,1196,,,,,,,2022-05-01
1155,231,アイデンティティ,あいでんてぃてぃ,master,31,,1489,,,,,,,2022-05-01
1156,232,青色絵具,あおいろえのぐ,easy,6,,253,,,,,,,2022-05-02
1157,232,青色絵具,あおいろえのぐ,normal,12,,446,,,,,,,2022-05-02
1158,232,青色絵具,あおいろえのぐ,hard,16,,619,,,,,,,2022-05-02
1159,232,青色絵具,あおいろえのぐ,expert,24,,846,,,,,,,2022-05-02
1160,232,青色絵具,あおいろえのぐ,master,27,,1058,,,,,,,2022-05-02
1161,233,コスモスパイス,こすもすぱいす,easy,7,,276,,,,,,,2022-05-03
1162,233,コスモスパイス,こすもすぱいす,normal,12,,416,,,,,,,2022-05-03
1163,233,コスモスパイス,こすもすぱいす,hard,17,,623,,,,,,,2022-05-03
1164,233,コスモスパイス,こすもすぱいす,expert,25,,849,,,,,,,2022-05-03
1165,233,コスモスパイス,こすもすぱいす,master,31,,1092,,,,,,,2022-05-03
1166,234,徳川カップヌードル禁止令,とくがわかっぷぬーどるきんしれい,easy,8,,264,,,,,,,2022-05-04
1167,234,徳川カップヌードル禁止令,とくがわかっぷぬーどるきんしれい,normal,13,,498,,,,,,,2022-05-04
1168,234,徳川カップヌードル禁止令,とくがわかっぷぬーどるきんしれい,hard,19,,758,,,,,,,2022-05-04
1169,234,徳川カップヌードル禁止令,とくがわかっぷぬーどるきんしれい,expert,27,,1065,,,,,,,2022-05-04
1170,234,徳川カップヌードル禁止令,とくがわかっぷぬーどるきんしれい,master,31,,1241,,,,,,,2022-05-04
1171,235,Journey,じゃーにー,easy,6,,219,,,,,,,2022-09-29
1172,235,Journey,じゃーにー,normal,12,,512,,,,,,,2022-09-29
1173,235,Journey,じゃーにー,hard,18,,922,,,,,,,2022-09-29
1174,235,Journey,じゃーにー,expert,25,,1285,,,,,,,2022-09-29
1175,235,Journey,じゃーにー,master,29,,1322,,,,,,,2022-09-29
4127,235,Journey,じゃーにー,append,32,,1765,,,,,,,2022-09-29
1176,236,Voices,ヴぉいしーず,easy,8,,358,,,,,,,2022-09-07
1177,236,Voices,ヴぉいしーず,normal,13,,674,,,,,,,2022-09-07
1178,236,Voices,ヴぉいしーず,hard,18,,810,,,,,,,2022-09-07
1179,236,Voices,ヴぉいしーず,expert,25,,1144,,,,,,,2022-09-07
1180,236,Voices,ヴぉいしーず,master,30,,1237,,,,,,,2022-09-07
1181,237,君の夜をくれ,きみのよるをくれ,easy,5,,140,,,,,,,2022-08-29
1182,237,君の夜をくれ,きみのよるをくれ,normal,11,,179,,,,,,,2022-08-29
1183,237,君の夜をくれ,きみのよるをくれ,hard,15,,318,,,,,,,2022-08-29
1184,237,君の夜をくれ,きみのよるをくれ,expert,21,,482,,,,,,,2022-08-29
1185,237,君の夜をくれ,きみのよるをくれ,master,26,,662,,,,,,,2022-08-29
1186,238,ブラック★ロックシューター,ぶらっくろっくしゅーたー,easy,7,,250,,,,,,,2022-05-10
1187,238,ブラック★ロックシューター,ぶらっくろっくしゅーたー,normal,12,,377,,,,,,,2022-05-10
1188,238,ブラック★ロックシューター,ぶらっくろっくしゅーたー,hard,16,,548,,,,,,,2022-05-10
1189,238,ブラック★ロックシューター,ぶらっくろっくしゅーたー,expert,24,,695,,,,,,,2022-05-10
1190,238,ブラック★ロックシューター,ぶらっくろっくしゅーたー,master,27,,930,,,,,,,2022-05-10
1191,239,月光,げっこう,easy,5,,190,,,,,,,2022-05-20
1192,239,月光,げっこう,normal,12,,347,,,,,,,2022-05-20
1193,239,月光,げっこう,hard,18,,660,,,,,,,2022-05-20
1194,239,月光,げっこう,expert,25,,1058,,,,,,,2022-05-20
1195,239,月光,げっこう,master,29,,1159,,,,,,,2022-05-20
1196,240,踊れオーケストラ,おどれおーけすとら,easy,8,,260,,,,,,,2022-08-08
1197,240,踊れオーケストラ,おどれおーけすとら,normal,12,,459,,,,,,,2022-08-08
1198,240,踊れオーケストラ,おどれおーけすとら,hard,17,,610,,,,,,,2022-08-08
1199,240,踊れオーケストラ,おどれおーけすとら,expert,24,,845,,,,,,,2022-08-08
1200,240,踊れオーケストラ,おどれおーけすとら,master,28,,1068,,,,,,,2022-08-08
1201,241,アサガオの散る頃に,あさがおのちるころに,easy,6,,210,,,,,,,2022-05-23
1202,241,アサガオの散る頃に,あさがおのちるころに,normal,12,,273,,,,,,,2022-05-23
1203,241,アサガオの散る頃に,あさがおのちるころに,hard,16,,478,,,,,,,2022-05-23
1204,241,アサガオの散る頃に,あさがおのちるころに,expert,21,,748,,,,,,,2022-05-23
1205,241,アサガオの散る頃に,あさがおのちるころに,master,26,,832,,,,,,,2022-05-23
1206,242,トリノコシティ,とりのこしてぃ,easy,6,,291,,,,,,,2022-10-08
1207,242,トリノコシティ,とりのこしてぃ,normal,11,,360,,,,,,,2022-10-08
1208,242,トリノコシティ,とりのこしてぃ,hard,17,,514,,,,,,,2022-10-08
1209,242,トリノコシティ,とりのこしてぃ,expert,23,,753,,,,,,,2022-10-08
1210,242,トリノコシティ,とりのこしてぃ,master,27,,852,,,,,,,2022-10-08
1211,243,Calc.,かるく,easy,7,,325,,,,,,,2022-09-16
1212,243,Calc.,かるく,normal,13,,464,,,,,,,2022-09-16
1213,243,Calc.,かるく,hard,18,,844,,,,,,,2022-09-16
1214,243,Calc.,かるく,expert,25,,1126,,,,,,,2022-09-16
1215,243,Calc.,かるく,master,30,,1295,,,,,,,2022-09-16
1216,244,Awake Now,あうぇいくなう,easy,6,,204,,,,,,,2022-05-31
1217,244,Awake Now,あうぇいくなう,normal,12,,280,,,,,,,2022-05-31
1218,244,Awake Now,あうぇいくなう,hard,17,,519,,,,,,,2022-05-31
1219,244,Awake Now,あうぇいくなう,expert,24,,723,,,,,,,2022-05-31
1220,244,Awake Now,あうぇいくなう,master,30,,884,,,,,,,2022-05-31
4057,244,Awake Now,あうぇいくなう,append,29,,1049,,,,,,,2022-05-31
1221,245,阿吽のビーツ,あうんのびーつ,easy,6,,203,,,,,,,2022-06-06
1222,245,阿吽のビーツ,あうんのびーつ,normal,13,,365,,,,,,,2022-06-06
1223,245,阿吽のビーツ,あうんのびーつ,hard,18,,588,,,,,,,2022-06-06
1224,245,阿吽のビーツ,あうんのびーつ,expert,23,,802,,,,,,,2022-06-06
1225,245,阿吽のビーツ,あうんのびーつ,master,29,,918,,,,,,,2022-06-06
1226,246,エイリアンエイリアン,えいりあんえいりあん,easy,7,,278,,,,,,,2022-07-11
1227,246,エイリアンエイリアン,えいりあんえいりあん,normal,12,,461,,,,,,,2022-07-11
1228,246,エイリアンエイリアン,えいりあんえいりあん,hard,18,,798,,,,,,,2022-07-11
1229,246,エイリアンエイリアン,えいりあんえいりあん,expert,25,,1208,,,,,,,2022-07-11
1230,246,エイリアンエイリアン,えいりあんえいりあん,master,29,,1361,,,,,,,2022-07-11
1231,247,Copycat,こぴーきゃっと,easy,5,,202,,,,,,,2023-02-10
1232,247,Copycat,こぴーきゃっと,normal,11,,272,,,,,,,2023-02-10
1233,247,Copycat,こぴーきゃっと,hard,16,,478,,,,,,,2023-02-10
1234,247,Copycat,こぴーきゃっと,expert,23,,752,,,,,,,2023-02-10
1235,247,Copycat,こぴーきゃっと,master,26,,997,,,,,,,2023-02-10
1236,248,バグ,ばぐ,easy,9,,261,,,,,,,2022-06-10
1237,248,バグ,ばぐ,normal,13,,451,,,,,,,2022-06-10
1238,248,バグ,ばぐ,hard,19,,744,,,,,,,2022-06-10
1239,248,バグ,ばぐ,expert,26,,1101,,,,,,,2022-06-10
1240,248,バグ,ばぐ,master,32,,1343,,,,,,,2022-06-10
4070,248,バグ,ばぐ,append,31,,1490,,,,,,,2022-06-10
1241,249,ぼくらの16bit戦争,ぼくらのしっくすてぃーんびっとうぉーず,easy,6,,337,,,,,,,2022-07-01
1242,249,ぼくらの16bit戦争,ぼくらのしっくすてぃーんびっとうぉーず,normal,13,,591,,,,,,,2022-07-01
1243,249,ぼくらの16bit戦争,ぼくらのしっくすてぃーんびっとうぉーず,hard,17,,726,,,,,,,2022-07-01
1244,249,ぼくらの16bit戦争,ぼくらのしっくすてぃーんびっとうぉーず,expert,28,,1379,,,,,,,2022-07-01
1245,249,ぼくらの16bit戦争,ぼくらのしっくすてぃーんびっとうぉーず,master,33,,1521,,,,,,,2022-07-01
1246,250,腐れ外道とチョコレゐト,くされげどうとちょこれいと,easy,9,,404,,,,,,,2022-12-25
1247,250,腐れ外道とチョコレゐト,くされげどうとちょこれいと,normal,14,,793,,,,,,,2022-12-25
1248,250,腐れ外道とチョコレゐト,くされげどうとちょこれいと,hard,21,,979,,,,,,,2022-12-25
1249,250,腐れ外道とチョコレゐト,くされげどうとちょこれいと,expert,30,,1396,,,,,,,2022-12-25
1250,250,腐れ外道とチョコレゐト,くされげどうとちょこれいと,master,35,,1763,,,,,,,2022-12-25
1251,251,フロイライン＝ビブリォチカ,ふろいらいんびぶりぉちか,easy,9,,379,,,,,,,2022-07-30
1252,251,フロイライン＝ビブリォチカ,ふろいらいんびぶりぉちか,normal,14,,572,,,,,,,2022-07-30
1253,251,フロイライン＝ビブリォチカ,ふろいらいんびぶりぉちか,hard,18,,814,,,,,,,2022-07-30
1254,251,フロイライン＝ビブリォチカ,ふろいらいんびぶりぉちか,expert,27,,1222,,,,,,,2022-07-30
1255,251,フロイライン＝ビブリォチカ,ふろいらいんびぶりぉちか,master,31,,1456,,,,,,,2022-07-30
1256,252,DREAM PLACE,どりーむぷれいす,easy,6,,226,,,,,,,2022-10-19
1257,252,DREAM PLACE,どりーむぷれいす,normal,12,,432,,,,,,,2022-10-19
1258,252,DREAM PLACE,どりーむぷれいす,hard,17,,716,,,,,,,2022-10-19
1259,252,DREAM PLACE,どりーむぷれいす,expert,25,,937,,,,,,,2022-10-19
1260,252,DREAM PLACE,どりーむぷれいす,master,29,,1172,,,,,,,2022-10-19
1261,253,DAYBREAK FRONTLINE,でいぶれいくふろんとらいん,easy,6,,247,,,,,,,2022-10-10
1262,253,DAYBREAK FRONTLINE,でいぶれいくふろんとらいん,normal,12,,479,,,,,,,2022-10-10
1263,253,DAYBREAK FRONTLINE,でいぶれいくふろんとらいん,hard,19,,770,,,,,,,2022-10-10
1264,253,DAYBREAK FRONTLINE,でいぶれいくふろんとらいん,expert,25,,1102,,,,,,,2022-10-10
1265,253,DAYBREAK FRONTLINE,でいぶれいくふろんとらいん,master,29,,1179,,,,,,,2022-10-10
4030,253,DAYBREAK FRONTLINE,でいぶれいくふろんとらいん,append,29,,1352,,,,,,,2022-10-10
1266,254,未完成讃歌,みかんせいさんか,easy,8,,391,,,,,,,2022-06-24
1267,254,未完成讃歌,みかんせいさんか,normal,12,,636,,,,,,,2022-06-24
1268,254,未完成讃歌,みかんせいさんか,hard,18,,853,,,,,,,2022-06-24
1269,254,未完成讃歌,みかんせいさんか,expert,27,,1324,,,,,,,2022-06-24
1270,254,未完成讃歌,みかんせいさんか,master,31,,1585,,,,,,,2022-06-24
1271,255,夜もすがら君想ふ,よもすがらきみおもう,easy,6,,317,,,,,,,2022-12-29
1272,255,夜もすがら君想ふ,よもすがらきみおもう,normal,12,,501,,,,,,,2022-12-29
1273,255,夜もすがら君想ふ,よもすがらきみおもう,hard,16,,679,,,,,,,2022-12-29
1274,255,夜もすがら君想ふ,よもすがらきみおもう,expert,24,,1004,,,,,,,2022-12-29
1275,255,夜もすがら君想ふ,よもすがらきみおもう,master,28,,1190,,,,,,,2022-12-29
1276,256,ダブルラリアット,だぶるらりあっと,easy,6,,211,,,,,,,2022-10-04
1277,256,ダブルラリアット,だぶるらりあっと,normal,11,,338,,,,,,,2022-10-04
1278,256,ダブルラリアット,だぶるらりあっと,hard,16,,678,,,,,,,2022-10-04
1279,256,ダブルラリアット,だぶるらりあっと,expert,23,,936,,,,,,,2022-10-04
1280,256,ダブルラリアット,だぶるらりあっと,master,27,,1115,,,,,,,2022-10-04
4119,256,ダブルラリアット,だぶるらりあっと,append,28,,1207,,,,,,,2022-10-04
1281,257,てらてら,てらてら,easy,8,,251,,,,,,,2022-07-21
1282,257,てらてら,てらてら,normal,13,,433,,,,,,,2022-07-21
1283,257,てらてら,てらてら,hard,18,,809,,,,,,,2022-07-21
1284,257,てらてら,てらてら,expert,24,,1035,,,,,,,2022-07-21
1285,257,てらてら,てらてら,master,30,,1262,,,,,,,2022-07-21
4115,257,てらてら,てらてら,append,31,,1450,,,,,,,2022-07-21
1286,258,深海少女,しんかいしょうじょ,easy,6,,272,,,,,,,2023-04-07
1287,258,深海少女,しんかいしょうじょ,normal,12,,449,,,,,,,2023-04-07
1288,258,深海少女,しんかいしょうじょ,hard,16,,620,,,,,,,2023-04-07
1289,258,深海少女,しんかいしょうじょ,expert,23,,867,,,,,,,2023-04-07
1290,258,深海少女,しんかいしょうじょ,master,27,,994,,,,,,,2023-04-07
1291,259,the WALL,ざうぉーる,easy,8,,259,,,,,,,2022-11-18
1292,259,the WALL,ざうぉーる,normal,13,,407,,,,,,,2022-11-18
1293,259,the WALL,ざうぉーる,hard,17,,633,,,,,,,2022-11-18
1294,259,the WALL,ざうぉーる,expert,25,,815,,,,,,,2022-11-18
1295,259,the WALL,ざうぉーる,master,30,,1019,,,,,,,2022-11-18
1296,260,ラブカ？,らぶか,easy,6,,131,,,,,,,2022-11-14
1297,260,ラブカ？,らぶか,normal,12,,215,,,,,,,2022-11-14
1298,260,ラブカ？,らぶか,hard,17,,517,,,,,,,2022-11-14
1299,260,ラブカ？,らぶか,expert,25,,710,,,,,,,2022-11-14
1300,260,ラブカ？,らぶか,master,29,,878,,,,,,,2022-11-14
1301,261,星屑ユートピア,ほしくずゆーとぴあ,easy,9,,402,,,,,,,2022-11-25
1302,261,星屑ユートピア,ほしくずゆーとぴあ,normal,12,,582,,,,,,,2022-11-25
1303,261,星屑ユートピア,ほしくずゆーとぴあ,hard,17,,780,,,,,,,2022-11-25
1304,261,星屑ユートピア,ほしくずゆーとぴあ,expert,25,,1183,,,,,,,2022-11-25
1305,261,星屑ユートピア,ほしくずゆーとぴあ,master,30,,1308,,,,,,,2022-11-25
1306,262,帝国少女,ていこくしょうじょ,easy,5,,182,,,,,,,2022-11-01
1307,262,帝国少女,ていこくしょうじょ,normal,11,,409,,,,,,,2022-11-01
1308,262,帝国少女,ていこくしょうじょ,hard,17,,684,,,,,,,2022-11-01
1309,262,帝国少女,ていこくしょうじょ,expert,24,,962,,,,,,,2022-11-01
1310,262,帝国少女,ていこくしょうじょ,master,28,,1178,,,,,,,2022-11-01
1311,263,Highlight,はいらいと,easy,5,,132,,,,,,,2023-03-20
1312,263,Highlight,はいらいと,normal,11,,266,,,,,,,2023-03-20
1313,263,Highlight,はいらいと,hard,16,,414,,,,,,,2023-03-20
1314,263,Highlight,はいらいと,expert,23,,596,,,,,,,2023-03-20
1315,263,Highlight,はいらいと,master,28,,690,,,,,,,2023-03-20
1316,264,パラソルサイダー,ぱらそるさいだー,easy,8,,233,,,,,,,2022-08-10
1317,264,パラソルサイダー,ぱらそるさいだー,normal,13,,311,,,,,,,2022-08-10
